LocationID,12,36,47,49,60,67,78,79,86,89,106,111,112,113,124,131,136,137,139,140,141,142,143,147,157,160,161,162,163,169,180,185,210,228,229,230,232,233,235,236,237,238,245,248,254,255,261,262
157,0.3267376446828705,0.7477202912960703,0.0,0.6112377355580403,0.024856213588492215,0.0,0.0,0.5156987931181554,0.0,0.18162774389061354,0.38452590816399534,0.3042855988563482,0.889620060509263,0.4540669664644805,0.3138788952128335,0.25536163101606246,0.0,0.7061617219176577,0.0,0.5956826057824789,0.6670619237531841,0.46738032368594884,0.46738032368594884,0.15332750600208866,1.0,0.9159889842471469,0.5713598747884234,0.6497077547998271,0.5468713704744586,0.0,0.54458157499365,0.0,0.0,0.1310520514492779,0.6896200669266974,0.618477216907819,0.5850491650954188,0.6978248427190143,0.0,0.560704070564116,0.560704070564116,0.5235848128723402,0.0,0.0,0.0,0.8357029480700089,0.2695527686270702,0.5724855650755682
160,0.0,0.4926034756311848,0.0,0.4823116618409815,0.0,0.0,0.0,0.16742688474759926,0.0,0.07298056629749694,0.22069014105148987,0.19521142226539667,0.6400813803250205,0.10244240624831513,0.6464582725936197,0.5533145202769589,0.0,0.38566345245457967,0.13951115793791113,0.3039300533942242,0.3861008795023817,0.15600349957308213,0.15600349957308213,0.0,0.9159889842471469,1.0,0.22819937860041106,0.31769482195739274,0.20120057490779542,0.0,0.8265774984329688,0.0,0.0,0.023197017512749607,0.41294434113431144,0.2814113210102622,0.2434818085995074,0.37541365375947855,0.0,0.2650024283792971,0.2650024283792971,0.2245342653307223,0.0,0.0,0.0,0.5577037493762806,0.0,0.27802443567841717
161,0.7548376380732837,0.32115388716623317,0.4624388856808266,0.42567963989331736,0.434226226838895,0.0,0.3818119507353508,0.8483128405760685,0.0,0.07262757163337574,0.3911713299170654,0.19485388538957138,0.7749348350788157,0.9266545802332633,0.0,0.0,0.23436683316753992,0.9537831404858963,0.0,0.9293479226642507,0.9293479226642507,0.9605032188889915,0.9605032188889915,0.48923452741261086,0.5713598747884234,0.22819937860041106,1.0,0.9574167336870172,0.9790937545706937,0.46695473660812503,0.0,0.09065835118861121,0.0,0.1768036655744123,0.9070493275609508,0.988502196426909,0.7731421756063017,0.950135562123434,0.4624388856808266,0.915076560260738,0.915076560260738,0.9307523070194341,0.0,0.319380236439019,0.028876010224816007,0.5884705261168532,0.7964829366111796,0.8955519942472385
162,0.7149028854384376,0.4093831475721692,0.5802609606978026,0.4768933374890645,0.5537214441263287,0.0,0.503933541953417,0.8972841145926773,0.0,0.12562445830648006,0.44300504011835895,0.24830604139458456,0.8352545359677577,0.8809778661708803,0.0,0.0,0.3608275292976655,0.9794307351699236,0.0,0.983734280281487,0.983734280281487,0.959369939860274,0.959369939860274,0.60528965239412,0.6497077547998271,0.31769482195739274,0.9574167336870172,1.0,0.9731217630019435,0.5844913910536953,0.0,0.2174716829685872,0.0,0.15163300301525773,0.9870759952519796,0.9900078365499563,0.8324400082487606,0.9889695125412239,0.5802609606978026,0.9643333205585258,0.9643333205585258,0.9743749671987838,0.0,0.44386420307004637,0.15475463329399108,0.6657263979222579,0.6901984375340964,0.9530956684144307
163,0.7017545628095379,0.2943243540639944,0.56830007361934,0.38977327172323006,0.5415509027389331,0.0,0.49142495213502535,0.8322704826787657,0.0,0.03631408570946748,0.3549268194422188,0.15796624234911794,0.7553004634482179,0.9015115562466065,0.0,0.0,0.34769514216262287,0.9442277562148624,0.0,0.9698480798050975,0.9698480798050975,0.9897121131103388,0.9897121131103388,0.593546826899986,0.5468713704744586,0.20120057490779542,0.9790937545706937,0.9731217630019435,1.0,0.5725659383113055,0.0,0.20415068557015115,0.0,0.07439277326900351,0.9652882729243972,0.995624533936746,0.7543744677880788,0.9584876219943019,0.56830007361934,0.9601271857600422,0.9601271857600422,0.970777269887803,0.0,0.4310349841332568,0.1414711337799559,0.5642644019341418,0.7209767144539896,0.9461540855985542
169,0.0,0.0,0.9834904872259593,0.0,0.9596911556069376,0.0,0.9849982574267555,0.204329483879798,0.0,0.0,0.0,0.0,0.09561745860038151,0.29592607754241596,0.0,0.0,0.9458856801533866,0.4216135222408792,0.0,0.6127202908702207,0.6127202908702207,0.5545349783608498,0.5545349783608498,0.9068324009210404,0.0,0.0,0.46695473660812503,0.5844913910536953,0.5725659383113055,1.0,0.0,0.8914433080159676,0.0,0.0,0.5645876550203563,0.5871984619010893,0.09118949775145624,0.466614212424425,0.9867741028770931,0.5844913910536953,0.5844913910536953,0.6156021966049172,0.0,0.9703521097474539,0.8565441070361091,0.0,0.018223549032643227,0.5484233377849312
180,0.0,0.7184693701549056,0.0,0.3762030338704323,0.0,0.0,0.0,0.0,0.0,0.2954811843315819,0.2274842542726594,0.21174985516538647,0.2806983822098079,0.0,0.9177590560318247,0.6294461645423197,0.0,0.0,0.4708672641073084,0.0,0.0,0.0,0.0,0.0,0.54458157499365,0.8265774984329688,0.0,0.0,0.0,0.0,1.0,0.0,0.06222477801200266,0.03938057373854864,0.0,0.0,0.09145508798864621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35651281601055285,0.0,0.0
185,0.0,0.0,0.8922337148922439,0.0,0.9007977697731029,0.0,0.9400666378795348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876225277182932,0.04411590712911595,0.0,0.2494672675600078,0.2494672675600078,0.18421886768306162,0.18421886768306162,0.8697247950688358,0.0,0.0,0.09065835118861121,0.2174716829685872,0.20415068557015115,0.8914433080159676,0.0,1.0,0.0,0.0,0.19530080696794916,0.22051134023070618,0.0,0.09030427867420387,0.847554553776567,0.2174716829685872,0.2174716829685872,0.252771917202979,0.0,0.9526871356024829,0.9894121111427405,0.0,0.0,0.1775182760436691
210,0.011427975691864711,0.23186421368706633,0.0,0.5071113202494648,0.0,0.7332486831861522,0.0,0.002473012289636145,0.0,0.8340749417215851,0.5342385122733,0.5390074585441744,0.01168912154445656,0.0,0.028351466393239377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06222477801200266,0.0,1.0,0.474009573990956,0.0,0.0,0.14833386066504617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14869048038033572,0.0,0.0
228,0.6762846123278536,0.5273084706970301,0.0,0.8144179426616536,0.0,0.8944971550506811,0.0,0.45107027891203155,0.0,0.7758290084144635,0.9419568350591105,0.9796399792785189,0.38583842928898937,0.4282721522089594,0.0,0.0,0.0,0.27365560025287894,0.0,0.0,0.0,0.0,0.0,0.0,0.1310520514492779,0.023197017512749607,0.1768036655744123,0.15163300301525773,0.07439277326900351,0.0,0.03938057373854864,0.0,0.474009573990956,1.0,0.05597566289059275,0.15413024541587372,0.5880731337907601,0.1827892484692082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185250105315162,0.7033922966298263,0.0
229,0.6277535672308323,0.37751832743454994,0.5602989623197296,0.3838257137162504,0.5334149430575721,0.0,0.48307255994194875,0.843025081540137,0.0,0.03036257703423928,0.348930568413387,0.1519005406765963,0.8142408603827815,0.8148308568402145,0.0,0.0,0.33895046219809855,0.9507152878523857,0.0,0.9916788237168388,0.9916788237168388,0.9453469514799926,0.9453469514799926,0.5856863447814247,0.6896200669266974,0.41294434113431144,0.9070493275609508,0.9870759952519796,0.9652882729243972,0.5645876550203563,0.0,0.19530080696794916,0.0,0.05597566289059275,1.0,0.9599530495042135,0.7668876945366181,0.952592616387586,0.5602989623197296,0.9723023946031182,0.9723023946031182,0.9682592288105645,0.0,0.4224791107584116,0.1326542569947189,0.638252418929264,0.5854474369772897,0.9865879145334835
230,0.7631153973664362,0.37374668634976227,0.5829762983226099,0.4672952123341916,0.5564857494295035,0.0,0.5067770578689823,0.8796146127946585,0.0,0.115579209515416,0.4332778496616454,0.2382097777003922,0.8116948467937164,0.9376812862585686,0.0,0.0,0.36381902176796155,0.9707523435669689,0.0,0.9743048141731896,0.9743048141731896,0.9814956546647038,0.9814956546647038,0.6079541539477482,0.618477216907819,0.2814113210102622,0.988502196426909,0.9900078365499563,0.995624533936746,0.5871984619010893,0.0,0.22051134023070618,0.0,0.15413024541587372,0.9599530495042135,1.0,0.810862758698379,0.9808733128213967,0.5829762983226099,0.9652611636043562,0.9652611636043562,0.9751634606472794,0.0,0.4467833069615097,0.15778779934520082,0.6349678360476179,0.7806578788275644,0.952118657449694
232,0.9376812862585686,0.6919312084328793,0.08649928740257185,0.840876823100905,0.057471210759399316,0.2525933023807645,0.004731442810530506,0.9851950908037175,0.0,0.5646684574812599,0.8182956393755816,0.6711311125007446,0.8022149210386968,0.9502646717912535,0.0,0.0,0.0,0.9103603561170621,0.0,0.7343414378412592,0.7343414378412592,0.6883173106380955,0.6883173106380955,0.11451319649726477,0.5850491650954188,0.2434818085995074,0.7731421756063017,0.8324400082487606,0.7543744677880788,0.09118949775145624,0.09145508798864621,0.0,0.14833386066504617,0.5880731337907601,0.7668876945366181,0.810862758698379,1.0,0.8773597705815843,0.08649928740257185,0.6773118606211834,0.6773118606211834,0.6914261801601449,0.0,0.0,0.0,0.9039030191625812,0.927660514635744,0.6930844329131653
233,0.7318803214031804,0.46567752163456766,0.46209772608115585,0.5062755578427351,0.4338813988669463,0.0,0.38146162513603565,0.9460535084982349,0.0,0.1567171908531726,0.47282109117680604,0.27945062336834936,0.8701291308180621,0.890369736124595,0.0,0.0,0.2340093268002681,0.9860908808612281,0.0,0.9685181884868477,0.9685181884868477,0.9257982917702763,0.9257982917702763,0.4888973394000464,0.6978248427190143,0.37541365375947855,0.950135562123434,0.9889695125412239,0.9584876219943019,0.466614212424425,0.0,0.09030427867420387,0.0,0.1827892484692082,0.952592616387586,0.9808733128213967,0.8773597705815843,1.0,0.46209772608115585,0.9364901338660248,0.9364901338660248,0.9306011245368757,0.0,0.31902544822385726,0.028526306963745585,0.713007946064065,0.6939483212708961,0.9515469102324006
235,0.0,0.0,0.9617915228478382,0.0,0.9186985994167629,0.0,0.9640857240039686,0.19959148028089846,0.0,0.0,0.0,0.0,0.0909239188103732,0.2912090515064172,0.0,0.0,0.9541560618466374,0.4170218387024234,0.0,0.6085802700403931,0.6085802700403931,0.5502185002707398,0.5502185002707398,0.8514366328155178,0.0,0.0,0.4624388856808266,0.5802609606978026,0.56830007361934,0.9867741028770931,0.0,0.847554553776567,0.0,0.0,0.5602989623197296,0.5829762983226099,0.08649928740257185,0.46209772608115585,1.0,0.5802609606978026,0.5802609606978026,0.6114719426769479,0.0,0.9293097813966111,0.8138864816474682,0.0,0.013604738431058028,0.5440904901886974
236,0.5770597301791116,0.2113922402221926,0.5802609606978026,0.26928514544158877,0.5537214441263287,0.0,0.503933541953417,0.775573677255381,0.0,0.0,0.23383057223552384,0.03736521010798821,0.690993060544403,0.816419877509017,0.0,0.0,0.3608275292976655,0.9009317856727908,0.0,0.989860509766858,0.989860509766858,0.953408762363446,0.953408762363446,0.60528965239412,0.560704070564116,0.2650024283792971,0.915076560260738,0.9643333205585258,0.9601271857600422,0.5844913910536953,0.0,0.2174716829685872,0.0,0.0,0.9723023946031182,0.9652611636043562,0.6773118606211834,0.9364901338660248,0.5802609606978026,1.0,0.9896225616773671,0.9743749671987838,0.0,0.44386420307004637,0.15475463329399108,0.48746369964131864,0.5987614976723667,0.9974005770592713
237,0.5770597301791116,0.2113922402221926,0.5802609606978026,0.26928514544158877,0.5537214441263287,0.0,0.503933541953417,0.775573677255381,0.0,0.0,0.23383057223552384,0.03736521010798821,0.690993060544403,0.816419877509017,0.0,0.0,0.3608275292976655,0.9009317856727908,0.0,0.989860509766858,0.989860509766858,0.953408762363446,0.953408762363446,0.60528965239412,0.560704070564116,0.2650024283792971,0.915076560260738,0.9643333205585258,0.9601271857600422,0.5844913910536953,0.0,0.2174716829685872,0.0,0.0,0.9723023946031182,0.9652611636043562,0.6773118606211834,0.9364901338660248,0.5802609606978026,0.9896225616773671,1.0,0.9743749671987838,0.0,0.44386420307004637,0.15475463329399108,0.48746369964131864,0.5987614976723667,0.9974005770592713
238,0.6083455134623714,0.21639884753610583,0.6114719426769479,0.2865786341950669,0.5855270775246106,0.0,0.5367068665173209,0.7778038314465574,0.0,0.0,0.2511643216361841,0.054392642846579964,0.6950269371697624,0.8389936290438627,0.0,0.0,0.39544956695610733,0.909462877305051,0.0,0.9820686557406326,0.9820686557406326,0.9649622813211145,0.9649622813211145,0.6358854535789851,0.5235848128723402,0.2245342653307223,0.9307523070194341,0.9743749671987838,0.970777269887803,0.6156021966049172,0.0,0.252771917202979,0.0,0.0,0.9682592288105645,0.9751634606472794,0.6914261801601449,0.9306011245368757,0.6114719426769479,0.9743749671987838,0.9743749671987838,1.0,0.0,0.47757134122875233,0.1900274699183433,0.4921826498841415,0.6295230407985883,0.9628912730934822
245,0.0,0.0,0.0,0.0,0.0,0.23847787197528136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.9722295191666146,0.0,0.9832638581581687,0.0,0.9939404778335534,0.053865084874466174,0.0,0.0,0.0,0.0,0.0,0.14476827515664037,0.0,0.0,0.8871201396947519,0.27240705889538375,0.0,0.47443388409619125,0.47443388409619125,0.41172876255714863,0.41172876255714863,0.9616494017038653,0.0,0.0,0.319380236439019,0.44386420307004637,0.4310349841332568,0.9703521097474539,0.0,0.9526871356024829,0.0,0.0,0.4224791107584116,0.4467833069615097,0.0,0.31902544822385726,0.9293097813966111,0.44386420307004637,0.44386420307004637,0.47757134122875233,0.0,1.0,0.927158366347502,0.0,0.0,0.40520904491770926
254,0.0,0.0,0.8574403321139736,0.0,0.8779989223646114,0.0,0.9129016570628947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393266566020496,0.0,0.0,0.18672088967222722,0.18672088967222722,0.12162266652517606,0.12162266652517606,0.8306279299790753,0.0,0.0,0.028876010224816007,0.15475463329399108,0.1414711337799559,0.8565441070361091,0.0,0.9894121111427405,0.0,0.0,0.1326542569947189,0.15778779934520082,0.0,0.028526306963745585,0.8138864816474682,0.15475463329399108,0.15475463329399108,0.1900274699183433,0.0,0.927158366347502,1.0,0.0,0.0,0.11495735072286739
255,0.713710322427819,0.8751853283365696,0.0,0.9115081491033221,0.0,0.25295053027163794,0.0,0.8510611382047162,0.0,0.5649916240492387,0.7281035338348643,0.6714263693495619,0.9641683487424761,0.7303033931298646,0.13229818750374367,0.0,0.0,0.6976815892978365,0.0,0.5413869255974759,0.5791413526637421,0.4855225545578128,0.4855225545578128,0.0,0.8357029480700089,0.5577037493762806,0.5884705261168532,0.6657263979222579,0.5642644019341418,0.0,0.35651281601055285,0.0,0.14869048038033572,0.5185250105315162,0.638252418929264,0.6349678360476179,0.9039030191625812,0.713007946064065,0.0,0.48746369964131864,0.48746369964131864,0.4921826498841415,0.0,0.0,0.0,1.0,0.6851972299469318,0.5122850726294261
261,0.9932583859904087,0.3937912569108635,0.013604738431058028,0.6773118606211834,0.0,0.33895046219809855,0.0,0.8511148057939508,0.0,0.40259759689103003,0.7555647801035232,0.6253642747229493,0.5346501501386416,0.9365263869349636,0.0,0.0,0.0,0.7953775738411497,0.0,0.6266751487565723,0.6266751487565723,0.6519688069323368,0.6519688069323368,0.0412214946961007,0.2695527686270702,0.0,0.7964829366111796,0.6901984375340964,0.7209767144539896,0.018223549032643227,0.0,0.0,0.0,0.7033922966298263,0.5854474369772897,0.7806578788275644,0.927660514635744,0.6939483212708961,0.013604738431058028,0.5987614976723667,0.5987614976723667,0.6295230407985883,0.0,0.0,0.0,0.6851972299469318,1.0,0.563051587700028
262,0.5408128793121236,0.23785231480758418,0.5440904901886974,0.244285919386537,0.5169461789292957,0.0,0.4661884891585497,0.8030627799685095,0.0,0.0,0.2087995444198083,0.01290803926780848,0.7120938968208774,0.7893783821088352,0.0,0.0,0.3213312254244234,0.8880665016307543,0.0,0.9919051430523009,0.9919051430523009,0.9384337036775998,0.9384337036775998,0.5697502444983338,0.5724855650755682,0.27802443567841717,0.8955519942472385,0.9530956684144307,0.9461540855985542,0.5484233377849312,0.0,0.1775182760436691,0.0,0.0,0.9865879145334835,0.952118657449694,0.6930844329131653,0.9515469102324006,0.5440904901886974,0.9974005770592713,0.9974005770592713,0.9628912730934822,0.0,0.40520904491770926,0.11495735072286739,0.5122850726294261,0.563051587700028,1.0
